,Cenefas,Enlaces,id,Nombre,Other
6348,269A07 - MIRADOR CASTILLA III,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6346,269A07,MIRADOR CASTILLA III,
6349,284A05 - CARRERA 70C,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6359,284A05,CARRERA 70C,
6350,285A05 - SAN JOAQUIN DORADO NORTE,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6356,285A05,SAN JOAQUIN DORADO NORTE,
6351,304A07 - BAZAAR ALSACIA,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6362,304A07,BAZAAR ALSACIA,
6352,375A03 - Pq. Lagos de Suba,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6344,375A03,Pq. Lagos de Suba,
6353,376A03 - Br. Lago de Suba,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6350,376A03,Br. Lago de Suba,
6354,377A03 - Br. Lago de Suba,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6354,377A03,Br. Lago de Suba,
6355,397A05 - Br. Bosque Popular,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6361,397A05,Br. Bosque Popular,
6356,423A00 - Br. Santa Isabel,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6357,423A00,Br. Santa Isabel,
6357,492A13 - Br. Canadá San Luis,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6351,492A13,Br. Canadá San Luis,
6358,493A13 - Br. Canadá San Luis,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6355,493A13,Br. Canadá San Luis,
6359,566A03 - Br. Los Almendros del Norte,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6358,566A03,Br. Los Almendros del Norte,
6360,180A04 - Parque Tabora,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6373,180A04,Parque Tabora,
6361,181A04 - Parque Estadio Tabora,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6367,181A04,Parque Estadio Tabora,
6362,186A13 - Urb. Guacamayas,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6382,186A13,Urb. Guacamayas,
6363,187A13 - Urb. Guacamayas,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6379,187A13,Urb. Guacamayas,
6364,231A07 - ALSACIA REAL,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6364,231A07,ALSACIA REAL,
6365,250A07 - Br. Pensilvania,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6369,250A07,Br. Pensilvania,
6366,253A04 - Br. La Granja,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6381,253A04,Br. La Granja,
6367,281A05 - Br. Bosque Popular,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6374,281A05,Br. Bosque Popular,
6368,289A05 - LA MARCELA W-E,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6380,289A05,LA MARCELA W-E,
6369,302A07 - SANTARITA DE ALSCACIA,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6376,302A07,SANTARITA DE ALSCACIA,
6370,303A07 - ALSACIA RESERVADOII,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6366,303A07,ALSACIA RESERVADOII,
6371,334A03 - IED GERARDO PAREDES E-W,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6377,334A03,IED GERARDO PAREDES E-W,
6372,409A11 - Colegio Adventista Emmanuel,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6368,409A11,Colegio Adventista Emmanuel,
6373,410A11 - Br. San Antonio,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6371,410A11,Br. San Antonio,
6374,413A04 - Estación Granja - Cr. 77,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6372,413A04,Estación Granja,Cr. 77
6375,425A00 - Br. Santa Isabel,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6365,425A00,Br. Santa Isabel,
6376,425A04 - Estación Granja - Cr. 77,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6375,425A04,Estación Granja,Cr. 77
6377,495A13 - IED Nueva Roma,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6383,495A13,IED Nueva Roma,
6378,507A08 - Colegio Nuestra Sra del Rosario,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6378,507A08,Colegio Nuestra Sra del Rosario,
6379,594A03 - Humedal Juan Amarillo,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6370,594A03,Humedal Juan Amarillo,
6380,178A04 - Humedal Santamaría del Lago,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6387,178A04,Humedal Santamaría del Lago,
6381,200A06 - Br. Granjas de Techo,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6386,200A06,Br. Granjas de Techo,
6382,248A07 - Br. Pensilvania,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6394,248A07,Br. Pensilvania,
6383,282A05 - PARQUE EL TREBOL S-N,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6392,282A05,PARQUE EL TREBOL S-N,
6384,283A05 - Parque el Trébol,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6390,283A05,Parque el Trébol,
6385,285A04 - Br. Los Cerezos,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6393,285A04,Br. Los Cerezos,
6386,333A03 - IED GERARDO PAREDES W-E,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6384,333A03,IED GERARDO PAREDES W-E,
6387,335A03 - EL JAPON W-E,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6399,335A03,EL JAPON W-E,
6388,336A03 - EL JAPON E-W,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6400,336A03,EL JAPON E-W,
6389,346A03 - Br. San Cayetano,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6403,346A03,Br. San Cayetano,
6390,347A06 - Br. Modelia,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6391,347A06,Br. Modelia,
6391,411A11 - Br. San Antonio,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6397,411A11,Br. San Antonio,
6392,414A04 - Estación Granja - Cr. 77,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6401,414A04,Estación Granja,Cr. 77
6393,421A03 - Br. Tuna Rural,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6396,421A03,Br. Tuna Rural,
6394,422A03 - Las Mercedes Suba Rural,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6398,422A03,Las Mercedes Suba Rural,
6395,429A13 - Br. San Jacinto,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6402,429A13,Br. San Jacinto,
6396,464A13 - Br. Nueva Roma Oriental Dardanelos,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6395,464A13,Br. Nueva Roma Oriental Dardanelos,
6397,488A13 - Villa del Cerro,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6388,488A13,Villa del Cerro,
6398,489A13 - Villa del Cerro,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6389,489A13,Villa del Cerro,
6399,494A13 - IED Nueva Roma,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6385,494A13,IED Nueva Roma,
6400,028B04 - Br. La Serena,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6419,028B04,Br. La Serena,
6401,107A05 - Min de Educación Nacional,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6421,107A05,Min de Educación Nacional,
6402,280A06 - Br. Modelia,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6405,280A06,Br. Modelia,
6403,294A05 - Br. La Estradita,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6418,294A05,Br. La Estradita,
6404,295A05 - LA ESTRADITA N-S,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6413,295A05,LA ESTRADITA N-S,
6405,320A05 - COTRANSPENSILVANIA,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6406,320A05,COTRANSPENSILVANIA,
6406,324A05 - Florida Blanca,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6415,324A05,Florida Blanca,
6407,327A05 - FLORIDA BLANCA,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6407,327A05,FLORIDA BLANCA,
6408,331A03 - Br. El Rincón de Suba,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6408,331A03,Br. El Rincón de Suba,
6409,424A04 - Estación Granja - Cr. 77,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6410,424A04,Estación Granja,Cr. 77
6410,426A13 - Br. Santa Rita Suroriental,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6404,426A13,Br. Santa Rita Suroriental,
6411,429A00 - Br. El Vergel,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6411,429A00,Br. El Vergel,
6412,436A03 - Las Mercedes Suba Rural,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6416,436A03,Las Mercedes Suba Rural,
6413,437A03 - Br. Tuna Rural,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6414,437A03,Br. Tuna Rural,
6414,449A13 - Córdoba,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6423,449A13,Córdoba,
6415,459A13 - Montebello,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6422,459A13,Montebello,
6416,486A13 - Br. San Jacinto,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6417,486A13,Br. San Jacinto,
6417,498A03 - Br. Barajas Norte,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6409,498A03,Br. Barajas Norte,
6418,499A03 - Br. Tuna Rural,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6412,499A03,Br. Tuna Rural,
6419,515A03 - CENTENARIO,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6420,515A03,CENTENARIO,
6420,175A13 - Br. La Gloria,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6434,175A13,Br. La Gloria,
6421,176A13 - Br. La Gloria,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6436,176A13,Br. La Gloria,
6422,286A04 - Br. La Serena,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6426,286A04,Br. La Serena,
6423,326A05 - SANTACATALINA DE SIENA,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6429,326A05,SANTACATALINA DE SIENA,
6424,337A12 - Br. Serranias,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6428,337A12,Br. Serranias,
6425,338A05 - LA FLORIDA,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6432,338A05,LA FLORIDA,
6426,338A12 - Br. Los Comuneros,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6427,338A12,Br. Los Comuneros,
6427,339A12 - Br. Serranias,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6424,339A12,Br. Serranias,
6428,357A05 - IED República de Colombia,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6441,357A05,IED República de Colombia,
6429,358A05 - IED República de Colombia,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6431,358A05,IED República de Colombia,
6430,367A03 - Br. Los Cerezos San Joaquín,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6439,367A03,Br. Los Cerezos San Joaquín,
6431,368A03 - Br. Rincón Escuela,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6440,368A03,Br. Rincón Escuela,
6432,434A00 - Br. Eduardo Santos,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6430,434A00,Br. Eduardo Santos,
6433,440A03 - Las Mercedes Suba Rural,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6438,440A03,Las Mercedes Suba Rural,
6434,441A03 - Br. Tuna Rural,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6437,441A03,Br. Tuna Rural,
6435,450A13 - Córdoba,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6442,450A13,Córdoba,
6436,458A13 - Montebello,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6443,458A13,Montebello,
6437,487A13 - Br. San Jacinto,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6425,487A13,Br. San Jacinto,
6438,496A03 - Gimnasio El Portillo,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6433,496A03,Gimnasio El Portillo,
6439,497A03 - Gimnasio El Portillo,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6435,497A03,Gimnasio El Portillo,
6440,024A03 - Br. Villa Elisa,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6450,024A03,Br. Villa Elisa,
6441,111B03 - Br. El Rincón Norte,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6448,111B03,Br. El Rincón Norte,
6442,139A13 - Br. Juan Rey,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6444,139A13,Br. Juan Rey,
6443,315A12 - Colegio Carmen Teresiano,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6458,315A12,Colegio Carmen Teresiano,
6444,356A03 - CARRERA 91,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6445,356A03,CARRERA 91,
6445,357A03 - Br. Altos de la Esperanza I Sector,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6454,357A03,Br. Altos de la Esperanza I Sector,
6446,358A03 - Br. Altos de la Esperanza I Sector,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6455,358A03,Br. Altos de la Esperanza I Sector,
6447,360A03 - Br. El Rincón,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6453,360A03,Br. El Rincón,
6448,365A05 - Nuestra Señora del Amparo,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6446,365A05,Nuestra Señora del Amparo,
6449,370A03 - Br. Almonacid,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6462,370A03,Br. Almonacid,
6450,376A05 - Colegio Federico Bessel,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6457,376A05,Colegio Federico Bessel,
6451,391A03 - Br. La Campiña,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6456,391A03,Br. La Campiña,
6452,392A03 - Br. La Campiña,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6463,392A03,Br. La Campiña,
6453,438A03 - Br. Tuna Rural,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6459,438A03,Br. Tuna Rural,
6454,439A03 - Las Mercedes Suba Rural,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6460,439A03,Las Mercedes Suba Rural,
6455,452A13 - Bello Horizonte,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6461,452A13,Bello Horizonte,
6456,495A03 - Colegio Bilingüe San Juan de Ávila,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6449,495A03,Colegio Bilingüe San Juan de Ávila,
6457,500A03 - Colegio Bilingüe San Juan de villa,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6452,500A03,Colegio Bilingüe San Juan de villa,
6458,596A03 - Br. Costa Rica,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6451,596A03,Br. Costa Rica,
6459,597A03 - Br. Rincón-Escuela,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6447,597A03,Br. Rincón-Escuela,
6460,297A05 - AC 72,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6466,297A05,AC 72,
6461,298A05 - IED República de Colombia,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6464,298A05,IED República de Colombia,
6462,302A12 - Urb. Las Lomas I y II Sector,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6478,302A12,Urb. Las Lomas I y II Sector,
6463,303A12 - Br. San Luis,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6479,303A12,Br. San Luis,
6464,334A05 - PARQUE LA CLARITA,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6474,334A05,PARQUE LA CLARITA,
6465,363A03 - Colegio San José de Calasanz,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6468,363A03,Colegio San José de Calasanz,
6466,364A03 - Colegio San José de Calasanz,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6467,364A03,Colegio San José de Calasanz,
6467,393A05 - Rafael Nuñez,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6470,393A05,Rafael Nuñez,
6468,396A05 - Br. Sta Helenita,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6481,396A05,Br. Sta Helenita,
6469,431A05 - Br. El Encanto,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6472,431A05,Br. El Encanto,
6470,444A00 - Br. La Estanzuela,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6477,444A00,Br. La Estanzuela,
